,Protocol,Service,Prediction
14907,tcp,http,Normal
14908,tcp,http,Normal
14909,tcp,smtp,Normal
14910,tcp,http,DoS
14911,tcp,other,Probe
14912,tcp,smtp,Normal
14913,tcp,smtp,Normal
14914,udp,private,DoS
14915,tcp,other,Probe
14916,tcp,http,Normal
14917,udp,private,Normal
14918,tcp,http,Normal
14919,tcp,http,DoS
14920,tcp,http,DoS
14921,tcp,private,DoS
14922,tcp,telnet,Normal
14923,tcp,telnet,Normal
14924,tcp,http,Normal
14925,udp,private,DoS
14926,tcp,private,DoS
14927,tcp,other,DoS
14928,tcp,http,Normal
14929,tcp,private,DoS
14930,tcp,http,Normal
14931,tcp,private,DoS
14932,tcp,telnet,Normal
14933,tcp,http,Normal
14934,tcp,telnet,Probe
14935,tcp,private,DoS
14936,udp,other,Normal
14937,tcp,http,Normal
14938,tcp,other,Probe
14939,udp,private,DoS
14940,tcp,smtp,Normal
14941,tcp,http,Normal
14942,udp,private,Probe
14943,tcp,other,DoS
14944,tcp,http,Normal
14945,udp,other,Probe
14946,tcp,http,Normal
14947,udp,private,DoS
14948,tcp,other,Normal
14949,tcp,http,Normal
14950,tcp,ftp_data,R2L
14951,tcp,other,DoS
14952,tcp,http,DoS
14953,tcp,private,DoS
14954,tcp,ftp,Normal
14955,tcp,private,DoS
14956,tcp,private,DoS
14957,tcp,ftp,Normal
14958,tcp,other,Normal
14959,tcp,telnet,DoS
14960,tcp,private,DoS
14961,tcp,telnet,Normal
14962,tcp,private,DoS
14963,tcp,http,Normal
14964,udp,private,Normal
14965,tcp,other,Probe
14966,tcp,http,Normal
14967,tcp,http,Normal
14968,tcp,private,Probe
14969,udp,domain_u,Normal
14970,udp,domain_u,Normal
14971,tcp,http,Normal
14972,tcp,http,Normal
14973,tcp,http,Normal
14974,udp,private,Probe
14975,tcp,http,Normal
14976,tcp,http,Normal
14977,udp,domain_u,Normal
14978,icmp,eco_i,Normal
14979,tcp,http,Normal
14980,tcp,other,Probe
14981,tcp,http,Normal
14982,tcp,http,Normal
14983,tcp,private,DoS
14984,tcp,private,DoS
14985,tcp,ftp_data,Normal
14986,tcp,ftp_data,Normal
14987,tcp,http,DoS
14988,tcp,other,Probe
14989,tcp,other,DoS
14990,tcp,http,Normal
14991,tcp,private,Probe
14992,tcp,http,Normal
14993,tcp,http,Normal
14994,tcp,ftp_data,Normal
14995,tcp,http,Normal
14996,icmp,ecr_i,Normal
14997,tcp,other,DoS
14998,tcp,http,Normal
14999,tcp,other,Probe
15000,tcp,smtp,Normal
15001,tcp,http,Normal
15002,tcp,ftp,Normal
15003,udp,private,Probe
15004,tcp,private,DoS
15005,tcp,http,Normal
15006,udp,private,DoS
15007,tcp,telnet,Normal
15008,tcp,http,DoS
15009,tcp,private,DoS
15010,tcp,http,Normal
15011,tcp,http,Normal
15012,tcp,other,Probe
15013,tcp,smtp,Normal
15014,udp,private,Probe
15015,tcp,other,Normal
15016,tcp,http,Normal
15017,tcp,http,Normal
15018,icmp,ecr_i,Probe
15019,tcp,private,DoS
15020,udp,private,Normal
15021,tcp,telnet,Normal
15022,tcp,other,DoS
15023,tcp,other,Normal
15024,tcp,other,DoS
15025,tcp,smtp,Normal
15026,tcp,http,Normal
15027,tcp,http,Normal
15028,tcp,http,Normal
15029,tcp,http,Normal
15030,tcp,http,Normal
15031,icmp,eco_i,Probe
15032,tcp,http,Normal
15033,tcp,http,Normal
15034,tcp,ftp,Normal
15035,tcp,http,Normal
15036,tcp,http,Normal
15037,tcp,http,Normal
15038,tcp,ftp_data,Normal
15039,udp,private,DoS
15040,tcp,http,Normal
15041,tcp,http,Normal
15042,tcp,smtp,Normal
15043,tcp,telnet,Normal
15044,tcp,other,Probe
15045,tcp,http,Normal
15046,tcp,ftp_data,Normal
15047,icmp,ecr_i,DoS
15048,tcp,http,Normal
15049,tcp,smtp,Normal
15050,udp,private,Normal
15051,tcp,telnet,Normal
15052,icmp,ecr_i,DoS
15053,tcp,http,Normal
15054,udp,other,Normal
15055,tcp,other,Probe
15056,tcp,http,Normal
15057,tcp,http,Normal
15058,tcp,other,Normal
15059,tcp,http,Normal
15060,tcp,http,Normal
15061,tcp,telnet,Normal
15062,tcp,private,DoS
15063,tcp,private,DoS
15064,tcp,http,Normal
15065,tcp,http,DoS
15066,tcp,private,DoS
15067,tcp,other,Probe
15068,tcp,telnet,Normal
15069,tcp,http,Normal
15070,tcp,private,DoS
15071,udp,private,Normal
15072,tcp,private,DoS
15073,tcp,ftp,Normal
15074,tcp,http,Normal
15075,tcp,other,Normal
15076,tcp,telnet,Normal
15077,tcp,ftp_data,Normal
15078,tcp,smtp,Normal
15079,tcp,other,Probe
15080,tcp,http,Normal
15081,tcp,private,DoS
15082,tcp,other,Probe
15083,tcp,smtp,Normal
15084,tcp,other,DoS
15085,tcp,private,DoS
15086,tcp,http,DoS
15087,tcp,ftp_data,Normal
15088,tcp,private,DoS
15089,tcp,http,Normal
15090,tcp,smtp,Normal
15091,tcp,http,Normal
15092,tcp,other,Normal
15093,tcp,http,Normal
15094,udp,private,DoS
15095,tcp,private,DoS
15096,udp,domain_u,Normal
15097,tcp,other,Normal
15098,tcp,telnet,Normal
15099,tcp,other,Normal
15100,tcp,other,Normal
15101,tcp,http,DoS
15102,tcp,other,DoS
15103,tcp,http,Normal
15104,tcp,http,Normal
15105,tcp,http,Normal
15106,icmp,ecr_i,DoS
15107,tcp,telnet,Normal
15108,tcp,ftp_data,Normal
15109,udp,domain_u,Normal
15110,tcp,http,Normal
15111,tcp,smtp,Normal
15112,tcp,private,DoS
15113,tcp,http,DoS
15114,tcp,http,Normal
15115,udp,private,Normal
15116,tcp,other,Probe
15117,tcp,other,DoS
15118,tcp,other,Probe
15119,tcp,private,DoS
15120,tcp,telnet,Normal
15121,tcp,private,DoS
15122,tcp,private,DoS
15123,tcp,http,Normal
15124,tcp,private,DoS
15125,tcp,http,Normal
15126,tcp,courier,DoS
15127,udp,private,DoS
15128,tcp,other,Probe
15129,tcp,http,Normal
15130,tcp,iso_tsap,DoS
15131,tcp,other,Normal
15132,tcp,http,Normal
15133,icmp,ecr_i,DoS
15134,icmp,ecr_i,DoS
15135,tcp,private,DoS
15136,tcp,http,Normal
15137,tcp,ftp,Normal
15138,udp,private,Normal
15139,tcp,other,DoS
15140,tcp,private,DoS
15141,tcp,http,Normal
15142,tcp,http,Normal
15143,tcp,other,Normal
15144,udp,private,Normal
15145,udp,private,Normal
15146,udp,domain_u,Normal
15147,tcp,other,DoS
15148,tcp,other,DoS
15149,tcp,private,Probe
15150,tcp,http,DoS
15151,tcp,http,Normal
15152,tcp,telnet,Normal
15153,tcp,ftp,Normal
15154,tcp,other,Normal
15155,tcp,http,Normal
15156,tcp,other,Normal
15157,tcp,private,DoS
15158,tcp,http,Normal
15159,tcp,http,Normal
15160,icmp,ecr_i,DoS
15161,tcp,other,DoS
15162,tcp,other,Normal
15163,tcp,http,Normal
15164,tcp,ftp,Normal
15165,udp,private,Normal
15166,tcp,telnet,Normal
15167,tcp,telnet,Normal
15168,tcp,smtp,Normal
15169,udp,private,Normal
15170,tcp,http,Normal
15171,tcp,other,Normal
15172,udp,private,Normal
15173,tcp,http,DoS
15174,udp,domain_u,Normal
15175,tcp,other,Probe
15176,tcp,http,Normal
15177,tcp,other,Probe
15178,tcp,http,Normal
15179,tcp,other,Probe
15180,tcp,telnet,Normal
15181,tcp,http,Normal
15182,tcp,http,Normal
15183,tcp,http,Normal
15184,udp,domain_u,Normal
15185,tcp,http,Normal
15186,tcp,http,Normal
15187,tcp,http,Normal
15188,tcp,other,DoS
15189,udp,domain_u,Normal
15190,tcp,http,Normal
15191,tcp,http,Normal
15192,tcp,http,Normal
15193,udp,domain_u,Normal
15194,udp,private,Normal
15195,tcp,ftp_data,R2L
15196,tcp,private,DoS
15197,tcp,http,Normal
15198,tcp,http,Normal
15199,tcp,smtp,Normal
15200,udp,domain_u,Normal
15201,tcp,http,DoS
15202,tcp,other,Probe
15203,tcp,http,Normal
15204,tcp,telnet,DoS
15205,tcp,private,DoS
15206,udp,domain_u,Normal
15207,tcp,ftp_data,Normal
15208,tcp,http,Normal
15209,tcp,telnet,Normal
15210,udp,domain_u,Normal
15211,udp,private,Normal
15212,tcp,http,Normal
15213,icmp,ecr_i,DoS
15214,tcp,http,Normal
15215,tcp,telnet,DoS
15216,tcp,ftp_data,Normal
15217,icmp,other,DoS
15218,tcp,other,DoS
15219,tcp,private,DoS
15220,tcp,telnet,Normal
15221,icmp,ecr_i,DoS
15222,tcp,other,Probe
15223,tcp,http,Normal
15224,tcp,other,Normal
15225,tcp,other,Normal
15226,tcp,ftp,Normal
15227,tcp,other,Probe
15228,udp,private,Normal
15229,tcp,other,Probe
15230,tcp,telnet,Normal
15231,tcp,private,DoS
15232,tcp,other,Normal
15233,tcp,private,DoS
15234,tcp,http,Normal
15235,tcp,Z39_50,DoS
15236,tcp,http,Normal
15237,tcp,ftp_data,Normal
15238,udp,domain_u,Normal
15239,tcp,http,Normal
15240,tcp,http,Normal
15241,tcp,http,Normal
15242,tcp,http,Normal
15243,icmp,eco_i,Probe
15244,tcp,private,Probe
15245,tcp,private,DoS
15246,tcp,http,Normal
15247,tcp,other,Normal
15248,tcp,private,Probe
15249,tcp,other,Probe
15250,tcp,http,Normal
15251,tcp,private,DoS
15252,tcp,ftp_data,Normal
15253,tcp,smtp,Normal
15254,tcp,http,Normal
15255,tcp,telnet,Normal
15256,tcp,other,Probe
15257,tcp,http,Normal
15258,tcp,http,Normal
15259,tcp,http,DoS
15260,tcp,other,DoS
15261,tcp,ftp_data,Normal
15262,tcp,http,Normal
15263,udp,private,Normal
15264,tcp,http,Normal
15265,udp,private,Probe
15266,tcp,private,DoS
15267,tcp,private,DoS
15268,tcp,http,Normal
15269,tcp,ftp,Normal
15270,tcp,http,Normal
15271,tcp,http,DoS
15272,tcp,private,DoS
15273,icmp,ecr_i,DoS
15274,udp,domain_u,Normal
15275,tcp,ftp_data,Normal
15276,tcp,other,DoS
15277,udp,private,DoS
15278,tcp,http,Normal
15279,tcp,telnet,DoS
15280,tcp,http,Normal
15281,tcp,other,DoS
15282,tcp,http,Normal
15283,tcp,http,Normal
15284,tcp,http,Normal
15285,tcp,ftp,Normal
15286,tcp,private,DoS
15287,tcp,http,Normal
15288,tcp,http,DoS
15289,tcp,http,Normal
15290,tcp,http,DoS
15291,tcp,http,Normal
15292,tcp,smtp,Normal
15293,tcp,http,Normal
15294,tcp,ftp_data,Normal
15295,icmp,ecr_i,Normal
15296,tcp,http,Normal
15297,tcp,http,Normal
15298,tcp,other,Probe
15299,tcp,other,Normal
15300,tcp,http,Normal
15301,tcp,private,DoS
15302,tcp,private,DoS
15303,icmp,ecr_i,DoS
15304,tcp,http,Normal
15305,tcp,http,DoS
15306,tcp,telnet,Normal
15307,tcp,telnet,Normal
15308,tcp,http,DoS
15309,tcp,other,Normal
15310,udp,private,Normal
15311,tcp,private,DoS
15312,tcp,uucp_path,DoS
15313,tcp,private,DoS
15314,udp,private,Normal
15315,tcp,http,Normal
15316,tcp,http,Normal
15317,tcp,ftp,Normal
15318,tcp,http,DoS
15319,tcp,other,Probe
15320,tcp,http,DoS
15321,tcp,ftp_data,Normal
15322,udp,private,Probe
15323,tcp,private,DoS
15324,udp,private,Normal
15325,udp,private,Normal
15326,tcp,http,Normal
15327,tcp,http,Normal
15328,tcp,ftp_data,Normal
15329,tcp,http,Normal
15330,tcp,http,Normal
15331,tcp,http,Normal
15332,udp,domain_u,Normal
15333,tcp,http,DoS
15334,tcp,telnet,DoS
15335,udp,other,Normal
15336,tcp,private,DoS
15337,tcp,other,Normal
15338,tcp,telnet,Normal
15339,tcp,telnet,Normal
15340,tcp,other,Normal
15341,udp,domain_u,Normal
15342,tcp,smtp,Normal
15343,tcp,http,Normal
15344,tcp,finger,DoS
15345,tcp,other,Probe
15346,tcp,http,Normal
15347,udp,domain_u,Normal
15348,tcp,smtp,Normal
15349,tcp,http,Normal
15350,tcp,private,DoS
15351,tcp,other,Normal
15352,tcp,http,Normal
15353,tcp,other,DoS
15354,tcp,smtp,Normal
15355,tcp,telnet,Normal
15356,tcp,ftp,Normal
15357,tcp,other,DoS
15358,tcp,other,DoS
15359,tcp,http,Normal
15360,tcp,private,DoS
15361,tcp,http,Normal
15362,tcp,http,Normal
15363,tcp,http,Normal
15364,udp,domain_u,Normal
15365,udp,private,Normal
15366,udp,domain_u,Normal
15367,tcp,http,Normal
15368,tcp,telnet,Normal
15369,tcp,other,Normal
15370,tcp,other,Normal
15371,tcp,http,DoS
15372,tcp,smtp,Normal
15373,tcp,http,Normal
15374,udp,domain_u,Normal
15375,tcp,smtp,Normal
15376,icmp,ecr_i,Normal
15377,tcp,http,DoS
15378,tcp,private,DoS
15379,tcp,smtp,DoS
15380,icmp,ecr_i,DoS
15381,tcp,http,Normal
15382,tcp,other,Probe
15383,tcp,http,Normal
15384,tcp,bgp,DoS
15385,tcp,smtp,Normal
15386,tcp,private,DoS
15387,udp,private,Normal
15388,tcp,http,Normal
15389,tcp,other,Probe
15390,tcp,http,Normal
15391,tcp,other,Normal
15392,tcp,http,Normal
15393,tcp,private,DoS
15394,tcp,http,Normal
15395,udp,private,DoS
15396,tcp,other,Probe
15397,tcp,private,DoS
15398,tcp,other,Normal
15399,tcp,private,DoS
15400,tcp,http,Normal
15401,icmp,eco_i,Probe
15402,tcp,other,DoS
15403,tcp,private,DoS
15404,tcp,http,Normal
15405,tcp,telnet,Normal
15406,udp,other,Normal
15407,tcp,other,DoS
15408,tcp,http,Normal
15409,tcp,http,Normal
15410,tcp,private,DoS
15411,tcp,http,Normal
15412,tcp,http,Normal
15413,tcp,http,Normal
15414,tcp,ftp_data,R2L
15415,tcp,http,Normal
15416,tcp,private,DoS
15417,udp,other,Normal
15418,tcp,telnet,DoS
15419,tcp,private,DoS
15420,udp,private,Normal
15421,udp,domain_u,Normal
15422,tcp,http,Normal
15423,tcp,smtp,Normal
15424,tcp,http,Normal
15425,tcp,http,Normal
15426,tcp,telnet,Normal
15427,tcp,private,DoS
15428,tcp,http,Normal
15429,tcp,http,Normal
15430,tcp,http,Normal
15431,tcp,private,DoS
15432,tcp,http,Normal
15433,tcp,private,DoS
15434,tcp,http,Normal
15435,tcp,http,Normal
15436,tcp,other,Normal
15437,tcp,other,Normal
15438,tcp,ftp,Normal
15439,tcp,private,DoS
15440,icmp,ecr_i,DoS
15441,tcp,http,Normal
15442,tcp,http,DoS
15443,icmp,ecr_i,DoS
15444,tcp,http,Normal
15445,tcp,private,DoS
15446,tcp,private,Probe
15447,tcp,http,Normal
15448,tcp,ftp,Normal
15449,udp,domain_u,Normal
15450,tcp,private,DoS
15451,tcp,http,Normal
15452,udp,other,Normal
15453,tcp,http,Normal
15454,tcp,http,Normal
15455,tcp,private,Probe
15456,tcp,smtp,Normal
15457,tcp,http,Normal
15458,tcp,private,DoS
15459,tcp,http,Normal
15460,tcp,private,DoS
15461,tcp,private,DoS
15462,tcp,other,Normal
15463,icmp,ecr_i,DoS
15464,tcp,http,Normal
15465,tcp,other,DoS
15466,tcp,private,DoS
15467,icmp,eco_i,Probe
15468,udp,domain_u,Normal
15469,tcp,telnet,Normal
15470,tcp,telnet,Normal
15471,udp,domain_u,Normal
15472,tcp,smtp,Normal
15473,tcp,other,DoS
15474,tcp,other,Normal
15475,tcp,telnet,DoS
15476,tcp,http,Normal
15477,tcp,private,DoS
15478,tcp,other,Probe
15479,tcp,http,Normal
15480,tcp,private,DoS
15481,tcp,http,Normal
15482,tcp,http,Normal
15483,tcp,private,DoS
15484,tcp,private,DoS
15485,tcp,telnet,Normal
15486,tcp,ftp,Normal
15487,tcp,http,DoS
15488,tcp,telnet,Normal
15489,tcp,private,DoS
15490,tcp,ftp_data,Normal
15491,icmp,ecr_i,Normal
15492,tcp,http,Normal
15493,tcp,ftp_data,Normal
15494,tcp,telnet,Normal
15495,tcp,http,Normal
15496,tcp,http,Normal
15497,tcp,other,DoS
15498,tcp,other,Probe
15499,tcp,other,Probe
15500,tcp,other,DoS
15501,tcp,other,DoS
15502,tcp,http,Normal
15503,icmp,ecr_i,DoS
15504,tcp,http,Normal
15505,tcp,other,DoS
15506,tcp,telnet,Normal
15507,tcp,http,Normal
15508,tcp,bgp,DoS
15509,tcp,ftp_data,Normal
15510,udp,private,Normal
15511,tcp,http,Normal
15512,tcp,http,Normal
15513,icmp,ecr_i,DoS
15514,tcp,http,Normal
15515,tcp,http,Normal
15516,icmp,eco_i,Probe
15517,tcp,ftp_data,Normal
15518,tcp,other,DoS
15519,tcp,ftp,Normal
15520,udp,private,Normal
15521,tcp,http,Normal
15522,tcp,http,DoS
15523,tcp,http,Normal
15524,tcp,http,Normal
15525,icmp,eco_i,Probe
15526,tcp,telnet,Normal
15527,tcp,http,DoS
15528,udp,private,DoS
15529,tcp,private,Probe
15530,tcp,http,Normal
15531,tcp,http,Normal
15532,udp,private,Probe
15533,icmp,ecr_i,DoS
15534,tcp,http,Normal
15535,udp,domain_u,Normal
15536,tcp,http,Normal
15537,tcp,http,Normal
15538,tcp,other,Normal
15539,tcp,private,DoS
15540,tcp,ftp_data,Normal
15541,tcp,other,Probe
15542,tcp,private,DoS
15543,tcp,ftp_data,R2L
15544,tcp,http,Normal
15545,udp,private,Normal
15546,tcp,http,Normal
15547,tcp,ftp_data,DoS
15548,tcp,other,DoS
15549,tcp,http,DoS
15550,tcp,http,Normal
15551,tcp,telnet,Normal
15552,tcp,http,Normal
15553,tcp,telnet,Normal
15554,tcp,http,Normal
15555,tcp,private,DoS
15556,tcp,http,Normal
15557,tcp,other,Normal
15558,tcp,smtp,Normal
15559,udp,domain_u,Normal
15560,tcp,http,Normal
15561,tcp,private,DoS
15562,tcp,http,Normal
15563,tcp,ftp_data,Normal
15564,tcp,telnet,Normal
15565,tcp,http,Normal
15566,tcp,private,Probe
15567,tcp,private,DoS
15568,tcp,private,DoS
15569,tcp,other,DoS
15570,tcp,ftp_data,Normal
15571,udp,domain_u,Normal
15572,tcp,ftp_data,DoS
15573,tcp,http,DoS
15574,udp,private,Probe
15575,tcp,http,Normal
15576,tcp,other,Probe
15577,tcp,ftp,Normal
15578,udp,private,Normal
15579,tcp,other,DoS
15580,tcp,other,DoS
15581,tcp,other,Normal
15582,udp,private,Probe
15583,tcp,http,Normal
15584,tcp,telnet,Normal
15585,udp,domain_u,Normal
15586,tcp,private,Probe
15587,tcp,smtp,Normal
15588,tcp,http,Normal
15589,tcp,private,DoS
15590,tcp,ftp,Normal
15591,tcp,http,Normal
15592,tcp,auth,Normal
15593,tcp,telnet,Normal
15594,tcp,ftp_data,R2L
15595,tcp,http,DoS
15596,udp,domain_u,Normal
15597,udp,private,Normal
15598,tcp,private,DoS
15599,tcp,http,Normal
15600,udp,private,Normal
15601,tcp,http,Normal
15602,tcp,http,Normal
15603,tcp,http,DoS
15604,tcp,http,Normal
15605,tcp,other,Probe
15606,tcp,http,Normal
15607,udp,domain_u,Normal
15608,udp,domain_u,Normal
15609,udp,private,Normal
15610,tcp,http,Normal
15611,tcp,http,DoS
15612,tcp,http,Normal
15613,tcp,other,DoS
15614,tcp,other,DoS
15615,tcp,uucp,DoS
15616,tcp,private,DoS
15617,icmp,ecr_i,DoS
15618,tcp,smtp,Normal
15619,tcp,private,DoS
15620,tcp,http,Normal
15621,icmp,ecr_i,DoS
15622,tcp,http,Normal
15623,tcp,http,Normal
15624,tcp,other,Normal
15625,icmp,eco_i,Probe
15626,tcp,http,Normal
15627,tcp,http,Normal
15628,udp,domain_u,Normal
15629,tcp,http,Normal
15630,tcp,http,Normal
15631,tcp,other,DoS
15632,tcp,http,Normal
15633,tcp,http,DoS
15634,tcp,http,Normal
15635,tcp,other,Probe
15636,udp,private,Probe
15637,tcp,other,DoS
15638,tcp,private,DoS
15639,tcp,telnet,Normal
15640,tcp,http,DoS
15641,tcp,private,DoS
15642,tcp,uucp,DoS
15643,tcp,http,Normal
15644,tcp,http,DoS
15645,tcp,http,Normal
15646,icmp,eco_i,Probe
15647,tcp,http,DoS
15648,tcp,telnet,DoS
15649,tcp,http,Normal
15650,tcp,ftp_data,R2L
15651,tcp,finger,DoS
15652,tcp,http,Normal
15653,tcp,http,DoS
15654,tcp,other,DoS
15655,udp,private,Normal
15656,tcp,http,Normal
15657,udp,private,DoS
15658,tcp,iso_tsap,DoS
15659,tcp,http,Normal
15660,tcp,other,DoS
15661,tcp,telnet,Normal
15662,tcp,private,DoS
15663,icmp,eco_i,Probe
15664,tcp,private,DoS
15665,tcp,ftp_data,Normal
15666,tcp,other,DoS
15667,icmp,eco_i,Probe
15668,tcp,smtp,Normal
15669,tcp,other,Probe
15670,tcp,http,Normal
15671,udp,private,Normal
15672,udp,private,Normal
15673,tcp,private,DoS
15674,tcp,other,Probe
15675,udp,private,DoS
15676,tcp,private,DoS
15677,tcp,other,Probe
15678,udp,domain_u,Normal
15679,tcp,http,Normal
15680,tcp,http,Normal
15681,tcp,http,Normal
15682,tcp,http,Normal
15683,tcp,smtp,Probe
15684,tcp,smtp,Normal
15685,tcp,other,Probe
15686,tcp,private,DoS
15687,tcp,http,Normal
15688,udp,private,DoS
15689,tcp,http,Normal
15690,tcp,other,Normal
15691,tcp,ftp_data,Normal
15692,tcp,finger,DoS
15693,tcp,http,Normal
15694,tcp,http,Normal
15695,tcp,http,Probe
15696,icmp,eco_i,Probe
15697,tcp,http,Normal
15698,tcp,http,Normal
15699,tcp,other,Normal
15700,tcp,http,Normal
15701,tcp,private,DoS
15702,udp,domain_u,Normal
15703,tcp,other,Probe
15704,udp,domain_u,Normal
15705,tcp,http,Normal
15706,tcp,private,DoS
15707,tcp,http,Normal
15708,tcp,other,Probe
15709,tcp,http,Normal
15710,tcp,other,DoS
15711,tcp,http,Normal
15712,tcp,http,Normal
15713,tcp,smtp,Normal
15714,udp,other,Probe
15715,tcp,http,DoS
15716,tcp,http,Normal
15717,tcp,other,DoS
15718,tcp,other,Probe
15719,tcp,other,Probe
15720,tcp,other,Probe
15721,tcp,http,Normal
15722,tcp,smtp,Normal
15723,tcp,other,Normal
15724,udp,private,Normal
15725,tcp,telnet,Normal
15726,tcp,private,DoS
15727,tcp,http,Normal
15728,icmp,ecr_i,Probe
15729,tcp,http,Normal
15730,tcp,Z39_50,DoS
15731,tcp,other,DoS
15732,tcp,other,Probe
15733,tcp,http,Normal
15734,udp,domain_u,Normal
15735,tcp,private,DoS
15736,tcp,other,DoS
15737,tcp,other,DoS
15738,tcp,http,Normal
15739,tcp,smtp,Normal
15740,tcp,smtp,Normal
15741,tcp,other,DoS
15742,udp,private,Normal
15743,tcp,http,DoS
15744,tcp,http,Normal
15745,tcp,http,Normal
15746,icmp,ecr_i,DoS
15747,tcp,private,DoS
15748,tcp,http,Normal
15749,tcp,private,DoS
15750,tcp,other,Normal
15751,tcp,http,Normal
15752,tcp,smtp,Normal
15753,tcp,http,DoS
15754,tcp,other,Probe
15755,udp,private,DoS
15756,tcp,ftp_data,Normal
15757,tcp,private,DoS
15758,tcp,http,Normal
15759,tcp,other,DoS
15760,tcp,finger,DoS
15761,tcp,ftp,Normal
15762,udp,domain_u,Normal
15763,tcp,ftp_data,R2L
15764,tcp,other,Probe
15765,tcp,courier,DoS
15766,tcp,courier,DoS
15767,tcp,http,Normal
15768,tcp,other,DoS
15769,tcp,http,DoS
15770,tcp,private,DoS
15771,tcp,other,DoS
15772,icmp,ecr_i,DoS
15773,tcp,http,Normal
15774,tcp,ftp_data,DoS
15775,tcp,other,Normal
15776,tcp,http,Normal
15777,tcp,http,DoS
15778,tcp,ftp_data,Normal
15779,tcp,smtp,Normal
15780,tcp,ftp,Normal
15781,tcp,smtp,Normal
15782,tcp,other,Normal
15783,tcp,http,DoS
15784,tcp,http,Normal
15785,tcp,other,DoS
15786,tcp,http,DoS
15787,tcp,smtp,Normal
15788,tcp,other,Probe
15789,tcp,other,Normal
15790,udp,private,Normal
15791,tcp,private,DoS
15792,tcp,other,Probe
15793,tcp,smtp,Normal
15794,tcp,smtp,Normal
15795,tcp,other,Probe
15796,udp,other,Normal
15797,tcp,http,Normal
15798,tcp,http,DoS
15799,tcp,private,DoS
15800,tcp,private,DoS
15801,tcp,http,Normal
15802,tcp,http,Normal
15803,tcp,private,DoS
15804,udp,other,Normal
15805,tcp,other,DoS
15806,tcp,private,DoS
15807,tcp,other,DoS
15808,tcp,http,Normal
15809,tcp,other,Normal
15810,tcp,smtp,Normal
15811,tcp,private,DoS
15812,udp,private,Normal
15813,tcp,other,Probe
